,label,message
5382,0,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
5383,0,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
5384,0,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X
5385,0,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
5386,0,I am at work. Please call
5387,0,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
5388,0,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
5389,0,Ok.ok ok..then..what is you are todays plan
5390,0,Nt joking seriously i told
5391,0,Watching ajith film ah?
5392,0,Ooooooh I forgot to tell you I can get on yoville on my phone
5393,0,"All done, all handed in. Do not know if mega shop in asda counts as celebration but that is what i am doing!"
5394,0,I do not know exactly could you ask chechi.
5395,0,Do Not Know lei shd b driving lor cos i go sch 1 hr oni.
5396,0,As in i want custom officer discount oh.
5397,0,That is necessarily respectful
5398,0,Hi. Hope you had a good day. Have a better night.
5399,0,And he is apparently bffs with carly quick now
5400,0,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...
5401,0,Babes I think I got you are brolly I left it in English wil bring it in 2mrw 4 you love Franxx
5402,0,Hi babe its me thanks for coming even though it did not go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
5403,0,So gd got free ice cream... I oso wan...
5404,0,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
5405,0,So how many days since then?
5406,0,Dear are you angry i was busy dear
5407,0,Yup he message me: is tat yijue? Then i tot it is my group mate cos we meeting today mah... I am askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...
5408,0,... Are you in the pub?
5409,0,There is a first time for everything :)
5410,0,"Daddy, shu shu is looking 4 you... YOU wan me 2 tell him you're not in singapore or wat?"
5411,0,I ask if you meeting da ge tomorrow nite...
5412,0,Gr8. So how do you handle the victoria island traffic. Plus when is the album due
5413,0,Nite nite pocay wocay love you more than n e thing 4eva I promise ring you 2morrowxxxx
5414,0,East coast
5415,0,You should get more chicken broth if you want ramen unless there is some I do not know about
5416,0,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
5417,0,Nope. I just forgot. Will show next week
5418,0,So how are you really. What are you up to. How is the masters. And so on.
5419,0,I am at bruce &amp; fowler now but I am in my mom's car so I cannot park (long story)
5420,0,I do not know oh. Hopefully this month.
5421,0,"Hi elaine, is today's meeting confirmed?"
5422,0,Ok k..sry i knw 2 siva..tats y i askd..
5423,0,"Sorry, I will call later"
5424,0,YOU horrible gal... YOU knew dat i was going out wif him yest n you still come n ask me...
5425,0,Otherwise had part time job na-tuition..
5426,0,Oh yeah! And my diet just flew out the window
5427,1,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
5428,0,You did not complete your gist oh.
5429,0,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen you can"
5430,0,"If you can make it any time tonight or whenever you can it is cool, just text me whenever you are around"
5431,0,If I was I was not paying attention
5432,0,Thanx a lot 4 you are help!
5433,0,You are going to have to be way more specific than that
5434,0,Jesus armand really is trying to tell everybody he can find
5435,0,I am wif him now buying tix lar...
5436,0,Mode men or have you left.
5437,0,Am slow in using biola's fne
5438,0,What are youdoing later? Sar xxx
5439,0,Hey i have booked the 2 lessons on sun liao...
5440,0,Thank you. do you generally date the brothas?
5441,0,"By the way, make sure you get train to worc foregate street not shrub hill. Have fun night x"
5442,0,"I thought i would get him a watch, just cos that is the kind of thing you get4an18th. And he loves so much!"
5443,1,You have won a guaranteed 32000 award or maybe even £1000 cash to claim you are award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do you think???
5444,0,Good morning. At the repair shop--the ONLY reason i am up at this hour.
5445,0,"And that is fine, I got enough bud to last most of the night at least"
5446,0,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
5447,0,So that takes away some money worries
5448,0,"aight we can pick some up, you open before tonight?"
5449,1,"Latest News! Police station toilet stolen, cops have nothing to go on!"
5450,0,Sac needs to carry on:)
5451,0,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
5452,0,What???? Hello wats talks email address?
5453,0,Except there is a chick with huge boobs.
5454,0,I Am just wondering what your doing right now?
5455,0,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
5456,1,For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk
5457,0,Arun can you transfr me d amt
5458,0,"Sorry, I will call later"
5459,0,If you hear a loud scream in about &lt;#&gt; minutes its because my Gyno will be shoving things up me that do not belong :/
5460,1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
5461,0,Ok i thk i got it. Then you wan me 2 come now or wat?
5462,1,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
5463,0,YOU GOIN OUT 2NITE?
5464,0,I will treasure every moment we spend together...
5465,0,Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway
5466,1,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡
5467,1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
5468,1,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm"
5469,0,Ok lor.
5470,0,I thought slide is enough.
5471,0,Yup
5472,0,Well obviously not because all the people in my cool college life went home ;_;
5473,0,Ok lor ü reaching then message me.
5474,0,Where is mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
5475,0,Dhoni have luck to win some big title.so we will win:)
5476,0,Yes princess! I want to please you every night. Your wish is my command...
5477,0,What Today-sunday..sunday is holiday..so no work..
5478,0,No probably  &lt;#&gt; %.
5479,0,Really do hope the work does not get stressful. Have a gr8 day.
5480,0,Have you seen who is back at Holby?!
5481,0,Shall call now dear having food
5482,1,URGENT We are trying to contact you Last weekends draw shows you have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
5483,0,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... 
5484,0,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then you take them home. || 12 2 5.30 max. || Very easy"
5485,0,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
5486,0,Ofcourse I also upload some songs
5487,1,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out
5488,0,K. I will sent it again
5489,0,Oh thanks a lot..i already bought 2 eggs ..
5490,0,K. I will sent it again
5491,0,YOU studying in sch or going home? Anyway i will b going 2 sch later.
5492,1,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on you are mobile right now. Text SPIDER to 83338 for the game & we ll send you a FREE 8Ball wallpaper
5493,0,I think if he rule tamilnadu..then its very tough for our people.
5494,0,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So let us go to town tonight! Maybe mum can take us in."
5495,0,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
5496,0,Yes... I trust you to buy new stuff AS SOON AS POSSIBLE so I can try it out
5497,1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
5498,0,Why did I wake up on my own &gt;:(
5499,0,Now get step 2 outta the way. Congrats again.
5500,0,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make you are friend feel alone until you are alive.... Gud night
5501,1,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04
5502,0,Apo all other are mokka players only
5503,0,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI"
5504,0,Wait . I will message after  &lt;#&gt;  min.
5505,0,What i told before i tell. Stupid hear after i will not tell anything to you. You dad called to my brother and spoken. Not with me.
5506,0,God's love has no limit. God's grace has no measure. God's power has no boundaries. May you have God's endless blessings always in you are life...!! Gud ni8
5507,0,I want to be inside you every night...
5508,0,"Machan you go to gym tomorrow,  i wil come late goodnight."
5509,0,Lol they were mad at first but then they woke up and gave in.
5510,0,I went to project centre
5511,0,"It‘s reassuring, in this crazy world."
5512,0,"Just making dinner, you ?"
5513,0,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave
5514,0,Oh... Okie lor...We go on sat... 
5515,0,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i do not. I have looked up to you since i was young and i still do. Have a great day.
5516,0,"Ya, i am referin to mei's ex wat... No ah, waitin 4 you to treat, somebody shld b rich liao...So gd, den you dun have to work frm tomorrow onwards..."
5517,0,Miles and smiles r made frm same letters but do you know d difference..? smile on you are face keeps me happy even though I am miles away from you.. :-)keep smiling.. Good nyt
5518,0,"By the way, i have put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
5519,0,Can you pls send me that company name. In saibaba colany
5520,0,No. I do not want to hear anything
5521,0,You are a big chic. Common. Declare
5522,0,That Is cool. I want to please you...
5523,0,Going to join tomorrow.
5524,1,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
5525,0,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
5526,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04
5527,0,"Total disappointment, when I texted you was the craziest shit got :("
5528,0,Its just the effect of irritation. Just ignore it
5529,0,What about this one then.
5530,0,I think that tantrum's finished so yeah I will be by at some point
5531,0,Compliments to you. Was away from the system. How your side.
5532,0,happened here while you were adventuring
5533,0,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. "
5534,0,Ok which your another number
5535,0,"I know you are thinkin malaria. But relax, children cannot handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
5536,0,Aiyah ok wat as long as got improve can already wat...
5537,1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
5538,0,I cannot believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight
5539,0,Just sleeping..and surfing
